,GeoName,Description,LineCode,Year,Value
474,Iowa,Per capita personal consumption expenditures,1,2006,27976
475,Kansas,Per capita personal consumption expenditures,1,2006,28039
476,Kentucky,Per capita personal consumption expenditures,1,2006,25745
477,Louisiana,Per capita personal consumption expenditures,1,2006,26964
478,Maine,Per capita personal consumption expenditures,1,2006,32992
479,Maryland,Per capita personal consumption expenditures,1,2006,34633
480,Massachusetts,Per capita personal consumption expenditures,1,2006,40633
481,Michigan,Per capita personal consumption expenditures,1,2006,29554
482,Minnesota,Per capita personal consumption expenditures,1,2006,33892
483,Mississippi,Per capita personal consumption expenditures,1,2006,23307
484,Missouri,Per capita personal consumption expenditures,1,2006,29170
485,Montana,Per capita personal consumption expenditures,1,2006,29079
486,Nebraska,Per capita personal consumption expenditures,1,2006,29708
487,Nevada,Per capita personal consumption expenditures,1,2006,32087
488,New Hampshire,Per capita personal consumption expenditures,1,2006,37834
489,New Jersey,Per capita personal consumption expenditures,1,2006,39150
490,New Mexico,Per capita personal consumption expenditures,1,2006,26420
491,New York,Per capita personal consumption expenditures,1,2006,35264
492,North Carolina,Per capita personal consumption expenditures,1,2006,26258
493,North Dakota,Per capita personal consumption expenditures,1,2006,30436
494,Ohio,Per capita personal consumption expenditures,1,2006,29325
495,Oklahoma,Per capita personal consumption expenditures,1,2006,24959
496,Oregon,Per capita personal consumption expenditures,1,2006,31097
497,Pennsylvania,Per capita personal consumption expenditures,1,2006,32241
498,Rhode Island,Per capita personal consumption expenditures,1,2006,32887
499,South Carolina,Per capita personal consumption expenditures,1,2006,26192
500,South Dakota,Per capita personal consumption expenditures,1,2006,29282
501,Tennessee,Per capita personal consumption expenditures,1,2006,27115
502,Texas,Per capita personal consumption expenditures,1,2006,28172
503,Utah,Per capita personal consumption expenditures,1,2006,27273
504,Vermont,Per capita personal consumption expenditures,1,2006,34343
505,Virginia,Per capita personal consumption expenditures,1,2006,33181
506,Washington,Per capita personal consumption expenditures,1,2006,33051
507,West Virginia,Per capita personal consumption expenditures,1,2006,24602
508,Wisconsin,Per capita personal consumption expenditures,1,2006,30497
509,Wyoming,Per capita personal consumption expenditures,1,2006,31874
510,Alabama,Per capita personal consumption expenditures,1,2007,26574
511,Alaska,Per capita personal consumption expenditures,1,2007,37054
512,Arizona,Per capita personal consumption expenditures,1,2007,29996
513,Arkansas,Per capita personal consumption expenditures,1,2007,25241
514,California,Per capita personal consumption expenditures,1,2007,34297
515,Colorado,Per capita personal consumption expenditures,1,2007,34575
516,Connecticut,Per capita personal consumption expenditures,1,2007,41324
517,Delaware,Per capita personal consumption expenditures,1,2007,34537
518,District of Columbia,Per capita personal consumption expenditures,1,2007,51037
519,Florida,Per capita personal consumption expenditures,1,2007,32081
520,Georgia,Per capita personal consumption expenditures,1,2007,28693
521,Hawaii,Per capita personal consumption expenditures,1,2007,33736
522,Idaho,Per capita personal consumption expenditures,1,2007,27282
523,Illinois,Per capita personal consumption expenditures,1,2007,33665
524,Indiana,Per capita personal consumption expenditures,1,2007,28754
525,Iowa,Per capita personal consumption expenditures,1,2007,29016
526,Kansas,Per capita personal consumption expenditures,1,2007,29409
527,Kentucky,Per capita personal consumption expenditures,1,2007,26398
528,Louisiana,Per capita personal consumption expenditures,1,2007,27969
529,Maine,Per capita personal consumption expenditures,1,2007,34366
530,Maryland,Per capita personal consumption expenditures,1,2007,36097
531,Massachusetts,Per capita personal consumption expenditures,1,2007,41999
532,Michigan,Per capita personal consumption expenditures,1,2007,30307
533,Minnesota,Per capita personal consumption expenditures,1,2007,34875
534,Mississippi,Per capita personal consumption expenditures,1,2007,23957
535,Missouri,Per capita personal consumption expenditures,1,2007,30256
536,Montana,Per capita personal consumption expenditures,1,2007,30902
537,Nebraska,Per capita personal consumption expenditures,1,2007,30963
538,Nevada,Per capita personal consumption expenditures,1,2007,33209
539,New Hampshire,Per capita personal consumption expenditures,1,2007,39294
540,New Jersey,Per capita personal consumption expenditures,1,2007,40504
541,New Mexico,Per capita personal consumption expenditures,1,2007,27454
542,New York,Per capita personal consumption expenditures,1,2007,36810
543,North Carolina,Per capita personal consumption expenditures,1,2007,27254
544,North Dakota,Per capita personal consumption expenditures,1,2007,31931
545,Ohio,Per capita personal consumption expenditures,1,2007,30549
546,Oklahoma,Per capita personal consumption expenditures,1,2007,26107
547,Oregon,Per capita personal consumption expenditures,1,2007,32221
548,Pennsylvania,Per capita personal consumption expenditures,1,2007,33563
549,Rhode Island,Per capita personal consumption expenditures,1,2007,34209
550,South Carolina,Per capita personal consumption expenditures,1,2007,27153
551,South Dakota,Per capita personal consumption expenditures,1,2007,30770
552,Tennessee,Per capita personal consumption expenditures,1,2007,27860
553,Texas,Per capita personal consumption expenditures,1,2007,29162
554,Utah,Per capita personal consumption expenditures,1,2007,28440
555,Vermont,Per capita personal consumption expenditures,1,2007,35454
556,Virginia,Per capita personal consumption expenditures,1,2007,34527
557,Washington,Per capita personal consumption expenditures,1,2007,34578
558,West Virginia,Per capita personal consumption expenditures,1,2007,25576
559,Wisconsin,Per capita personal consumption expenditures,1,2007,31574
560,Wyoming,Per capita personal consumption expenditures,1,2007,33889
561,Alabama,Per capita personal consumption expenditures,1,2008,27055
562,Alaska,Per capita personal consumption expenditures,1,2008,38532
563,Arizona,Per capita personal consumption expenditures,1,2008,29693
564,Arkansas,Per capita personal consumption expenditures,1,2008,25983
565,California,Per capita personal consumption expenditures,1,2008,34614
566,Colorado,Per capita personal consumption expenditures,1,2008,34958
567,Connecticut,Per capita personal consumption expenditures,1,2008,42060
568,Delaware,Per capita personal consumption expenditures,1,2008,35199
569,District of Columbia,Per capita personal consumption expenditures,1,2008,52527
570,Florida,Per capita personal consumption expenditures,1,2008,32251
571,Georgia,Per capita personal consumption expenditures,1,2008,28796
572,Hawaii,Per capita personal consumption expenditures,1,2008,34980
573,Idaho,Per capita personal consumption expenditures,1,2008,27490
574,Illinois,Per capita personal consumption expenditures,1,2008,34267
575,Indiana,Per capita personal consumption expenditures,1,2008,29237
576,Iowa,Per capita personal consumption expenditures,1,2008,29955
577,Kansas,Per capita personal consumption expenditures,1,2008,30160
578,Kentucky,Per capita personal consumption expenditures,1,2008,26963
579,Louisiana,Per capita personal consumption expenditures,1,2008,28648
580,Maine,Per capita personal consumption expenditures,1,2008,35246
581,Maryland,Per capita personal consumption expenditures,1,2008,36743
582,Massachusetts,Per capita personal consumption expenditures,1,2008,43069
583,Michigan,Per capita personal consumption expenditures,1,2008,31162
584,Minnesota,Per capita personal consumption expenditures,1,2008,35584
585,Mississippi,Per capita personal consumption expenditures,1,2008,24607
586,Missouri,Per capita personal consumption expenditures,1,2008,31271
587,Montana,Per capita personal consumption expenditures,1,2008,31942
588,Nebraska,Per capita personal consumption expenditures,1,2008,31942
589,Nevada,Per capita personal consumption expenditures,1,2008,33548
590,New Hampshire,Per capita personal consumption expenditures,1,2008,40473
591,New Jersey,Per capita personal consumption expenditures,1,2008,41231
592,New Mexico,Per capita personal consumption expenditures,1,2008,28406
593,New York,Per capita personal consumption expenditures,1,2008,37731
594,North Carolina,Per capita personal consumption expenditures,1,2008,27473
595,North Dakota,Per capita personal consumption expenditures,1,2008,33499
596,Ohio,Per capita personal consumption expenditures,1,2008,31081
597,Oklahoma,Per capita personal consumption expenditures,1,2008,27158
598,Oregon,Per capita personal consumption expenditures,1,2008,32497
599,Pennsylvania,Per capita personal consumption expenditures,1,2008,34580
600,Rhode Island,Per capita personal consumption expenditures,1,2008,35066
601,South Carolina,Per capita personal consumption expenditures,1,2008,27669
602,South Dakota,Per capita personal consumption expenditures,1,2008,31880
603,Tennessee,Per capita personal consumption expenditures,1,2008,28064
604,Texas,Per capita personal consumption expenditures,1,2008,29776
605,Utah,Per capita personal consumption expenditures,1,2008,28764
606,Vermont,Per capita personal consumption expenditures,1,2008,36821
607,Virginia,Per capita personal consumption expenditures,1,2008,35512
608,Washington,Per capita personal consumption expenditures,1,2008,35221
609,West Virginia,Per capita personal consumption expenditures,1,2008,26556
610,Wisconsin,Per capita personal consumption expenditures,1,2008,32485
611,Wyoming,Per capita personal consumption expenditures,1,2008,35158
612,Alabama,Per capita personal consumption expenditures,1,2009,26587
613,Alaska,Per capita personal consumption expenditures,1,2009,38355
614,Arizona,Per capita personal consumption expenditures,1,2009,28596
615,Arkansas,Per capita personal consumption expenditures,1,2009,25678
616,California,Per capita personal consumption expenditures,1,2009,33195
617,Colorado,Per capita personal consumption expenditures,1,2009,33875
618,Connecticut,Per capita personal consumption expenditures,1,2009,40966
619,Delaware,Per capita personal consumption expenditures,1,2009,34486
620,District of Columbia,Per capita personal consumption expenditures,1,2009,51010
